customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
298,23,Male,Ellenberg,Consultant,Freelance,1382770,833,0.24,9105,98970,2024-08-10
299,34,Male,Harrisfurt,Product Manager,Contract,1387824,817,0.43,0,394310,2021-10-19
300,37,Male,Amandaview,Consultant,Contract,1426747,650,0.36,448818,331489,2024-09-17
301,29,Non-binary,Davishaven,Product Manager,Salaried,672493,810,0.03,470201,206372,2020-10-18
302,24,Male,South Rebeccaland,Consultant,Contract,1538345,708,0.19,0,171373,2022-04-23
303,27,Male,Port Barbaraberg,Product Manager,Freelance,1832740,583,0.01,99542,1052,2021-08-15
304,24,Non-binary,West Brittanychester,Sales,Contract,671892,666,0.6,0,444104,2022-11-27
305,25,Female,North Tommy,Software Engineer,Freelance,1607727,622,0.26,999134,147891,2025-03-27
306,25,Male,South Lynn,Banker,Salaried,1440281,420,0.45,0,481772,2021-01-04
307,25,Female,Nguyenburgh,Product Manager,Freelance,1465316,794,0.37,217716,445112,2020-10-03
308,40,Male,Dakotafurt,Software Engineer,Salaried,300534,850,0.28,0,127527,2021-07-30
309,35,Male,Gilesburgh,Designer,Freelance,797544,736,0.51,0,457518,2024-06-08
310,40,Male,Russellville,Sales,Freelance,1356780,567,0.23,0,173049,2021-05-12
311,30,Female,South Jim,Data Scientist,Contract,416455,499,0.29,0,370580,2025-01-28
312,40,Female,Port Saraland,Software Engineer,Salaried,1840686,850,0.45,143853,177942,2022-03-18
313,26,Male,Andersonmouth,Product Manager,Freelance,1939682,721,0.16,43666,351007,2025-10-01
314,39,Female,Bakertown,Designer,Freelance,1272025,372,0.32,0,499921,2023-04-04
315,37,Female,Kaylastad,Data Scientist,Freelance,644436,680,0.53,474248,119904,2025-10-01
316,33,Non-binary,New Marcusberg,Data Scientist,Salaried,1527156,850,0.6,28112,499921,2020-10-03
317,32,Non-binary,South Brandon,Software Engineer,Freelance,808624,819,0.46,0,499921,2025-03-02
318,29,Non-binary,Lake Debbie,Banker,Freelance,575126,423,0.14,0,216510,2024-06-22
319,29,Male,Port Barbaraville,Designer,Freelance,504292,821,0.19,188226,336402,2023-04-09
320,32,Male,Ronaldfort,Data Scientist,Salaried,1722955,850,0.2,0,486512,2023-04-14
321,37,Female,Meganhaven,Data Scientist,Freelance,1660177,850,0.25,15759,208633,2022-08-22
322,32,Male,Susanmouth,Data Scientist,Freelance,1162794,850,0.23,0,167520,2021-03-28
323,34,Female,Stacytown,Data Scientist,Salaried,1981435,517,0.39,0,268986,2021-09-17
324,24,Male,Martinport,Product Manager,Contract,1209371,780,0.51,847235,176860,2025-04-10
325,37,Female,Port Taraburgh,Software Engineer,Freelance,1359216,819,0.6,34253,499921,2025-02-08
326,35,Female,Michaelbury,Consultant,Freelance,801103,624,0.0,0,497701,2023-05-04
327,27,Non-binary,New Samantha,Data Scientist,Freelance,1189721,707,0.39,0,413951,2022-08-23
328,30,Non-binary,Port Sarahfurt,Data Scientist,Salaried,1598554,821,0.6,0,271912,2021-12-27
329,24,Male,Shortville,Designer,Freelance,696678,644,0.37,4224,497150,2024-04-09
330,38,Female,Jenniferside,Sales,Freelance,1998831,606,0.26,0,258988,2024-06-21
331,24,Male,North Elizabethport,Product Manager,Freelance,1998831,842,0.41,134274,336187,2022-04-24
332,40,Male,Lake Michaelland,Data Scientist,Salaried,1184385,730,0.15,0,53188,2022-03-27
333,40,Male,East Kaitlin,Software Engineer,Contract,488844,850,0.43,939633,320160,2021-04-18
334,27,Female,New Jenniferville,Sales,Salaried,860959,830,0.18,422719,120733,2023-12-12
335,32,Non-binary,Port Barbaratown,Software Engineer,Freelance,1850808,850,0.3,0,480604,2022-11-16
336,37,Female,East Yolanda,Data Scientist,Freelance,1864425,782,0.0,61726,44650,2023-10-20
337,25,Female,New Heather,Sales,Contract,658325,850,0.38,0,374366,2025-08-31
338,33,Male,South Zacharyville,Software Engineer,Contract,646079,850,0.6,10483,367576,2023-12-18
339,33,Female,Youngton,Software Engineer,Freelance,1345538,650,0.29,479580,125390,2022-09-01
340,32,Female,Lake Jonathanborough,Consultant,Freelance,1762538,459,0.41,0,430636,2022-06-03
341,33,Non-binary,South Sherry,Consultant,Salaried,885627,625,0.43,0,114497,2022-12-09
342,35,Female,Smithport,Sales,Salaried,1998831,688,0.51,487542,157257,2020-10-03
343,28,Male,North Janetville,Software Engineer,Freelance,794880,850,0.58,0,97839,2023-12-29
344,33,Female,Lake Danielborough,Banker,Freelance,310097,368,0.34,21487,196570,2021-01-23
345,39,Male,Williamsfort,Data Scientist,Salaried,1513698,850,0.47,0,400862,2020-10-03
346,27,Female,Lake Kevintown,Software Engineer,Salaried,1519849,691,0.24,0,411312,2021-05-08
347,30,Non-binary,Colinshire,Product Manager,Freelance,1724053,786,0.39,0,227614,2021-07-20
348,32,Non-binary,Victorburgh,Designer,Salaried,1892153,423,0.49,999134,193663,2025-04-18
349,34,Male,East Elizabeth,Banker,Contract,1998831,472,0.05,0,116469,2021-05-03
350,35,Male,Longberg,Designer,Contract,824205,358,0.6,391230,58688,2021-12-03
351,23,Male,North Anthony,Data Scientist,Salaried,1719622,850,0.11,0,274021,2020-10-26
352,40,Non-binary,West Christina,Sales,Salaried,1881754,850,0.45,21904,186421,2024-09-09
353,23,Male,Kendrafort,Consultant,Contract,1998831,655,0.42,266763,91473,2024-02-23
354,40,Male,Christopherport,Data Scientist,Salaried,1003791,767,0.22,0,476758,2023-07-03
355,39,Female,Hernandezburgh,Sales,Freelance,1436084,848,0.37,0,186761,2023-11-10
356,37,Female,New Michael,Data Scientist,Salaried,505541,401,0.19,0,223875,2024-10-12
357,37,Non-binary,Aprilchester,Consultant,Salaried,805095,685,0.22,0,201419,2022-11-28
358,36,Male,Jeremiahton,Product Manager,Salaried,1835762,724,0.46,0,428338,2024-06-23
359,39,Non-binary,Ramirezshire,Designer,Contract,1856378,604,0.16,126140,160069,2023-08-28
360,24,Female,Jeremyton,Data Scientist,Salaried,1958967,679,0.16,0,83704,2024-02-17
361,38,Male,Ballstad,Consultant,Contract,588107,654,0.35,97180,210981,2024-02-20
362,31,Non-binary,Lake Dan,Designer,Salaried,1554790,613,0.35,999134,303071,2024-02-04
363,34,Female,Port Alexmouth,Banker,Salaried,1695409,630,0.41,436675,29505,2024-01-08
364,28,Female,Lake Michelle,Consultant,Salaried,1437930,739,0.06,0,58040,2021-02-05
365,29,Male,Brownport,Consultant,Freelance,822198,578,0.4,710388,72975,2024-11-27
366,38,Male,Lake Sarahshire,Software Engineer,Freelance,616638,581,0.1,593311,320692,2022-05-29
367,24,Male,Port Jason,Designer,Freelance,588394,760,0.02,751515,148005,2024-08-13
368,25,Female,North Deniseshire,Software Engineer,Freelance,1831318,511,0.07,9911,472074,2025-01-18
369,23,Non-binary,Port Sherry,Sales,Contract,1537021,320,0.21,644317,225626,2023-12-02
370,32,Female,Lake Ricky,Data Scientist,Salaried,455818,532,0.54,0,202316,2023-05-23
371,35,Female,Noahland,Banker,Contract,801554,300,0.46,0,195561,2021-05-15
372,39,Female,Johnfort,Sales,Freelance,1440264,850,0.16,0,484469,2022-02-13
373,34,Male,Oneilltown,Designer,Freelance,546919,591,0.28,0,420615,2025-06-11
374,26,Male,North Kellichester,Data Scientist,Freelance,1998831,686,0.13,3268,129325,2025-03-14
375,25,Non-binary,Port Joshua,Designer,Salaried,1735198,669,0.36,0,136666,2023-09-21
376,34,Male,Bookershire,Sales,Contract,680272,850,0.23,0,499921,2022-04-26
377,24,Male,New Sharon,Consultant,Contract,1438201,357,0.0,0,499921,2024-05-26
378,38,Non-binary,South Susanside,Designer,Salaried,553943,622,0.6,6010,494333,2025-01-11
379,25,Female,Deniseburgh,Sales,Salaried,1725210,344,0.54,0,450388,2024-10-09
380,27,Male,East Justin,Banker,Contract,578262,501,0.32,0,499921,2022-02-10
381,36,Female,Kristenland,Consultant,Freelance,1267064,636,0.51,0,162424,2020-11-05
382,28,Non-binary,Williamsmouth,Data Scientist,Contract,1851745,782,0.31,0,498436,2020-12-11
383,29,Male,Nathanborough,Product Manager,Contract,538469,480,0.52,609413,440090,2020-10-03
384,32,Male,Simsborough,Sales,Salaried,1300459,850,0.15,0,330432,2021-01-29
385,32,Female,Elizabethview,Product Manager,Freelance,1896995,709,0.44,659736,156898,2024-05-10
386,32,Female,Harrellville,Designer,Freelance,735518,830,0.08,0,238568,2020-10-03
387,38,Male,South Chrisville,Software Engineer,Freelance,1087846,850,0.18,662229,499921,2020-10-03
388,31,Non-binary,New Sarahmouth,Designer,Freelance,1811578,682,0.1,0,400373,2024-05-19
389,40,Non-binary,South Andrew,Data Scientist,Contract,398924,588,0.6,0,332325,2022-09-16
390,36,Male,Kathymouth,Product Manager,Freelance,481168,625,0.39,640474,59093,2020-10-03
391,40,Male,South Sarahaven,Data Scientist,Freelance,1466016,828,0.27,0,128169,2025-08-22
392,23,Male,Troychester,Consultant,Salaried,1940476,799,0.08,0,399928,2024-06-16
393,27,Female,Port Jeremyland,Sales,Contract,846604,458,0.19,0,197047,2022-07-31
394,40,Female,West Haleybury,Product Manager,Contract,1153947,695,0.58,443740,478730,2022-04-26
395,40,Non-binary,South Paulmouth,Software Engineer,Salaried,1156511,664,0.38,0,401799,2025-01-23
396,25,Female,Hermanfurt,Designer,Freelance,1495075,809,0.02,0,232717,2022-08-26
397,38,Non-binary,Tiffanyborough,Data Scientist,Salaried,1200130,300,0.17,0,137044,2021-12-09
398,40,Non-binary,North Jessica,Banker,Salaried,1368589,850,0.4,1598,288507,2025-04-15
399,38,Female,Lake Tonyfort,Banker,Salaried,1649860,703,0.4,101330,379832,2022-03-21
400,38,Female,New Shellyfurt,Sales,Salaried,1998831,850,0.6,514466,255570,2023-02-26
401,40,Female,Vargasfort,Consultant,Freelance,841350,850,0.29,0,289859,2020-10-03
402,37,Male,East Cynthia,Designer,Salaried,1931151,822,0.28,258738,284434,2020-10-03
403,40,Male,Randallfort,Product Manager,Freelance,892482,656,0.26,43627,409567,2022-11-19
404,23,Female,Halltown,Data Scientist,Freelance,1611798,529,0.08,329819,357243,2025-02-22
405,23,Male,West David,Consultant,Salaried,915154,464,0.5,111115,405570,2024-07-15
406,24,Female,Kristinachester,Banker,Salaried,1550963,681,0.58,0,354691,2020-10-03
407,25,Female,Farrellmouth,Sales,Salaried,1490616,804,0.24,0,499921,2021-07-16
408,39,Male,Port Jose,Product Manager,Freelance,1511024,672,0.22,29517,445848,2021-07-11
409,33,Female,Conleytown,Consultant,Contract,1367431,850,0.25,6087,325958,2024-06-07
410,29,Male,Port Thomaston,Product Manager,Freelance,1185826,850,0.43,161235,386467,2024-11-19
411,34,Male,Port Troy,Designer,Contract,568022,819,0.01,6027,288740,2022-11-26
412,35,Non-binary,Santanaport,Data Scientist,Contract,1511455,597,0.32,130832,499921,2021-10-03
413,24,Male,West Kelly,Product Manager,Freelance,464154,607,0.28,7429,499690,2024-02-20
414,24,Male,Lake Richardport,Banker,Freelance,1998831,751,0.19,0,325960,2022-07-10
415,40,Female,Jessicaville,Consultant,Salaried,1489452,850,0.42,0,397327,2024-10-19
416,27,Male,Brookefort,Banker,Salaried,1180805,850,0.26,529737,83664,2020-10-03
417,33,Male,North Meganside,Consultant,Contract,1998831,461,0.6,999134,499921,2021-10-22
418,29,Male,Bethanyburgh,Banker,Freelance,1272412,801,0.49,0,408411,2024-03-08
419,37,Male,Murphyfort,Consultant,Contract,1744000,850,0.24,0,167583,2024-01-11
420,30,Female,Livingstonland,Banker,Freelance,1596861,564,0.23,54122,499921,2024-04-26
421,40,Female,South Anthonyport,Product Manager,Salaried,1901306,513,0.43,108536,499921,2024-03-19
422,35,Female,North Jillian,Banker,Salaried,1797164,679,0.02,0,400288,2020-10-03
423,37,Male,Besthaven,Software Engineer,Contract,1255916,571,0.09,0,238551,2021-12-06
424,31,Female,Philipborough,Consultant,Freelance,1246719,352,0.37,793632,468680,2021-03-31
425,29,Male,Garyfurt,Data Scientist,Salaried,1539653,649,0.03,522080,416107,2022-08-25
426,40,Female,Benjaminhaven,Data Scientist,Salaried,1459597,850,0.34,0,383741,2024-06-06
427,39,Female,Lake Amber,Product Manager,Freelance,1546568,832,0.28,0,342152,2022-07-11
428,27,Non-binary,Port Christinechester,Software Engineer,Salaried,1998831,674,0.39,0,499921,2025-01-30
429,28,Male,Yufurt,Designer,Salaried,1734457,317,0.43,591284,260035,2024-02-12
430,29,Female,Port Shane,Banker,Freelance,693979,486,0.05,17538,472215,2024-03-10
431,35,Non-binary,New Jeffrey,Designer,Freelance,1433489,850,0.6,399373,411954,2024-06-26
432,34,Male,Jamesshire,Product Manager,Freelance,1998831,848,0.31,39236,100448,2022-04-30
433,29,Male,New Paulmouth,Product Manager,Salaried,1681538,850,0.42,389662,499921,2023-05-02
434,36,Female,Port Justin,Data Scientist,Salaried,660824,726,0.52,873868,127899,2022-02-13
435,40,Male,Danielstad,Data Scientist,Salaried,849197,745,0.35,0,499921,2025-02-02
436,36,Male,South Karen,Banker,Freelance,338575,620,0.07,0,352633,2024-10-29
437,31,Male,South Jamesshire,Software Engineer,Freelance,1575195,850,0.08,0,499921,2023-02-03
438,36,Female,Murphytown,Sales,Salaried,878099,832,0.37,4797,220697,2023-12-26
439,30,Male,West Bob,Product Manager,Freelance,1998831,573,0.33,497583,402600,2022-07-16
440,35,Non-binary,New Peterhaven,Banker,Salaried,1462446,704,0.58,0,81323,2024-10-13
441,37,Female,Schroederburgh,Consultant,Freelance,591499,563,0.15,0,396855,2023-12-25
442,31,Male,Leshire,Product Manager,Freelance,430788,588,0.06,402711,499921,2022-01-03
443,23,Male,Floydfurt,Product Manager,Freelance,1300685,827,0.02,0,394117,2023-01-19
444,38,Non-binary,Theresamouth,Designer,Freelance,604807,464,0.5,0,129849,2024-08-26
445,32,Female,Coxstad,Product Manager,Contract,434939,594,0.17,999134,499921,2021-10-19
446,35,Female,New James,Banker,Freelance,1549255,734,0.23,661366,310482,2021-03-09
447,40,Male,Cardenasland,Data Scientist,Freelance,1455070,812,0.09,383896,378445,2024-07-06
448,29,Male,Codymouth,Product Manager,Contract,1467074,591,0.34,0,1052,2025-08-14
449,34,Female,New Debra,Consultant,Freelance,965318,627,0.6,33921,234661,2024-01-02
450,26,Non-binary,West Melissa,Product Manager,Freelance,1689877,831,0.41,686415,329230,2023-03-29
451,26,Female,New Daniel,Data Scientist,Salaried,1261242,799,0.15,8848,370733,2025-10-01
452,35,Male,Lake Michael,Consultant,Contract,1850091,469,0.53,0,1052,2025-06-08
453,37,Female,West Craig,Consultant,Freelance,455374,850,0.53,0,244659,2021-09-14
454,38,Male,Samanthaland,Designer,Contract,1998831,798,0.53,584352,72116,2023-07-11
455,40,Male,Berrychester,Product Manager,Contract,1092972,850,0.42,0,103388,2023-01-20
456,24,Female,West Shannon,Banker,Freelance,1431136,349,0.03,4460,209712,2022-09-08
457,35,Male,West Meganburgh,Sales,Salaried,1608128,632,0.24,0,1052,2022-09-11
458,34,Female,Anitaport,Consultant,Contract,905988,824,0.35,682262,80181,2024-02-27
459,35,Male,West Kenneth,Product Manager,Freelance,1643095,500,0.16,0,86674,2023-07-07
460,40,Male,Millerchester,Consultant,Contract,1998831,671,0.49,556592,426321,2021-06-13
461,26,Non-binary,New Jesseport,Product Manager,Freelance,1647288,724,0.32,120000,28179,2022-01-15
462,31,Non-binary,West Cindy,Data Scientist,Salaried,1505179,623,0.52,241648,499921,2023-12-22
463,34,Male,Tracyport,Designer,Salaried,1106374,850,0.58,0,127121,2021-10-28
464,27,Male,New Joannport,Designer,Contract,1509714,516,0.6,27756,198869,2025-02-10
465,39,Non-binary,Port Stephaniefort,Software Engineer,Freelance,1569135,850,0.3,526476,146032,2024-07-20
466,23,Male,West Mariamouth,Product Manager,Contract,1632892,765,0.0,576333,241887,2024-04-11
467,33,Non-binary,New Jeanetteburgh,Data Scientist,Salaried,559241,787,0.58,989299,1584,2025-03-25
468,37,Non-binary,Michaelton,Consultant,Salaried,1137877,819,0.35,0,318977,2024-08-03
469,25,Male,East Scottland,Consultant,Freelance,1835353,670,0.11,0,448440,2021-02-17
470,23,Female,Christopherfurt,Consultant,Salaried,1850445,387,0.13,258150,80480,2024-03-01
471,30,Male,South Josephhaven,Data Scientist,Contract,1935660,691,0.45,0,330237,2025-03-04
472,35,Female,Caldwellmouth,Product Manager,Freelance,1574458,575,0.46,0,301881,2022-06-04
473,31,Male,Robertville,Data Scientist,Salaried,833610,662,0.32,0,134294,2024-02-25
474,34,Male,Francisshire,Data Scientist,Freelance,1041919,730,0.0,0,499921,2023-03-22
475,32,Male,Carolineview,Consultant,Freelance,656278,447,0.3,24614,431510,2025-04-22
476,36,Male,New Derrickton,Consultant,Contract,1696802,850,0.25,32346,165400,2020-10-03
477,28,Non-binary,West Christopher,Sales,Freelance,745263,727,0.3,728704,499921,2024-05-02
478,28,Male,South Davidmouth,Software Engineer,Freelance,1420746,691,0.49,578316,426476,2022-10-10
479,40,Female,Reneeside,Data Scientist,Freelance,547789,512,0.4,139768,46010,2021-05-26
480,26,Non-binary,Joyceborough,Software Engineer,Salaried,1998831,306,0.26,0,436881,2020-10-03
481,38,Non-binary,North Jamie,Software Engineer,Contract,1238316,850,0.49,0,499921,2021-12-23
482,38,Male,Vancemouth,Data Scientist,Contract,1228757,622,0.39,332838,203270,2024-12-07
483,39,Male,North Anthonyside,Designer,Contract,668093,720,0.11,0,131663,2022-02-08
484,38,Non-binary,Tiffanyfurt,Banker,Contract,1256684,603,0.6,420057,73448,2021-03-21
485,23,Male,Lake Jessicabury,Designer,Freelance,855181,786,0.0,0,96323,2020-10-03
486,27,Male,Guzmanhaven,Product Manager,Contract,1860696,631,0.21,0,442839,2024-11-17
487,39,Male,Michelemouth,Data Scientist,Contract,1998831,844,0.57,0,361604,2022-08-07
488,39,Male,Johnstonside,Data Scientist,Salaried,642973,850,0.22,0,359853,2023-10-13
489,29,Female,Collinsmouth,Sales,Freelance,1474574,715,0.45,533690,178423,2024-09-19
490,35,Female,East Robert,Software Engineer,Freelance,709478,413,0.25,0,191563,2022-10-27
491,37,Male,Ashleyhaven,Designer,Contract,1998831,710,0.33,0,8349,2025-10-01
492,30,Male,Charleneport,Product Manager,Contract,1193475,625,0.05,3431,499921,2022-06-27
493,29,Female,North James,Product Manager,Freelance,1855766,639,0.53,12682,486796,2022-07-02
494,31,Non-binary,East Robert,Sales,Contract,602564,476,0.44,0,337040,2023-05-27
495,40,Female,Port Toddbury,Consultant,Salaried,407363,694,0.59,0,356593,2024-03-24
496,37,Male,East Thomas,Product Manager,Salaried,350933,775,0.05,730824,499921,2025-04-21
497,39,Female,West John,Consultant,Freelance,419820,724,0.52,116237,81488,2024-05-06
498,35,Male,Potterville,Consultant,Freelance,1998831,729,0.28,516876,367429,2024-04-11
499,36,Female,West Amandachester,Product Manager,Freelance,1694421,518,0.45,22663,465315,2022-01-19
500,32,Male,North Kennethborough,Consultant,Contract,656890,601,0.35,18630,465194,2022-12-16
501,28,Female,Kevinton,Designer,Freelance,1217483,850,0.6,0,477391,2021-09-03
502,29,Male,South Barry,Data Scientist,Salaried,840366,636,0.11,28357,125698,2024-10-04
503,39,Male,Port Erica,Data Scientist,Contract,1498466,773,0.4,480645,12009,2022-07-16
504,35,Male,North Johnmouth,Product Manager,Freelance,1998831,653,0.09,575132,225088,2024-06-15
505,37,Female,Adamsmouth,Banker,Freelance,1623702,785,0.03,0,241785,2021-09-15
506,34,Non-binary,Port Brookeville,Banker,Salaried,401017,789,0.51,24775,359165,2021-08-13
507,33,Female,New Matthew,Sales,Freelance,1495586,683,0.34,730294,124739,2020-10-03
508,35,Male,North Lisaberg,Data Scientist,Contract,1516543,423,0.14,592879,114709,2022-12-25
509,27,Female,Wardstad,Product Manager,Contract,1896646,563,0.59,386193,477998,2025-09-05
510,28,Male,Kimhaven,Sales,Salaried,1408683,850,0.1,954116,499921,2022-07-10
511,23,Male,Molinachester,Product Manager,Freelance,550294,782,0.17,374495,145979,2020-10-03
